PrDSM	TraP	SilVA	PhD-SNPg	FATHMM-MKL	CADD	DANN	FATHMM-XF
0.222811866143	0.072	0.037	0.096	0.55563	7.488	0.4317064282261127	0.005671
0.417303697847	0.259	0.117	0.898	0.86835	12.51	0.7586391256417199	0.006398
0.0152502015755	0.006	0.002	0.636	0.0356	17.97	0.9574180915984432	0.016729
0.103650554806	0.015	0.013	0.007	0.28027	14.24	0.7723437587427303	0.009349
0.0827525749165	0.087	0.018	0.07	0.1404	10.3	0.686514891442993	0.00995
0.022008021678	0.043		0.003	5e-05	0.731	0.4160079517982083	
0.0718692689691	0.1	0.029	0.014	0.08322	0.278	0.7858470447264047	0.006554
0.288631354622	0.005	0.001	0.081	0.8578	8.644	0.4699352872240499	0.007124
0.0829248361844	0.091	0.002	0.213	0.15371	4.024	0.5313011528442789	0.008408
0.204151176819	0.046	0.243	0.582	0.30946	11.2	0.6560591708481635	0.008176
0.0090031496704	0.006	0.004	0.003	0.01476	0.16	0.643706154673019	0.006693
0.294094608877	0.092	0.007	0.234	0.78098	16.97	0.8344039717904288	0.013653
0.00807003729985	0.004	0.006	0.008	0.01186	2.905	0.508896347094248	0.004112
0.0935869436242	0.0	0.007	0.079	0.27136	7.152	0.7441918651671645	0.004502
0.283338737246	0.347	0.09	0.58	0.40687	14.14	0.7896139053942999	0.025191
0.316145080307	0.043		0.163	0.58833	10.09	0.7524334745553023	0.004731
0.330381600534	0.216	0.0	0.772	0.77331	12.07	0.6855368340142091	0.007856
0.00851839668743	0.011	0.003	0.017	0.00936	0.236	0.3876916470740831	0.00665
0.00899004032265	0.006	0.003	0.005	0.01577	1.001	0.7308955565555084	0.004464
0.0931773139439	0.017	0.025	0.565	0.23426	10.88	0.64374162571207	0.004263
0.328315048127	0.031	0.004	0.036	0.94773	15.89	0.939381424563952	0.008733
0.0171850335738	0.006	0.025	0.005	0.01727	0.01	0.5423702560698332	0.005836
0.15978085233	0.001	0.0	0.21	0.47629	8.544	0.5874902945654888	0.008777
0.0401960266112	0.077		0.008	0.00246	0.031	0.3532997798930888	0.005404
0.321236250371	0.037	0.005	0.851	0.91945	16.1	0.7576934895801835	0.014739
0.342918613102	0.039	0.199	0.186	0.77893	8.376	0.8336693588705875	0.006051
0.292636332887	0.01	0.001	0.138	0.86482	15.87	0.7323375000493376	0.013958
0.0591453384998	0.045	0.009	0.033	0.12098	14.97	0.9476747749322386	0.009933
0.206961501814	0.012		0.278	0.40093	12.42	0.7960665204147782	0.002939
0.0906666920092	0.013	0.004	0.073	0.25276	16.18	0.9162233442357858	0.010424
0.262648395044	0.07	0.009	0.154	0.70652	10.63	0.7004508713365968	0.010643
0.0236767960838	0.02	0.026	0.151	0.02171	1.88	0.4826182672621999	0.006492
0.0276926697349	0.017	0.004	0.094	0.05984	5.056	0.6721597227343548	0.00415
0.00443840085735	0.001	0.003	0.012	0.00711	0.271	0.550090433316927	0.009817
0.050604164288	0.03		0.025	0.07023	15.46	0.6087339440673823	0.00414
0.258094663652	0.006	0.001	0.426	0.76519	14.46	0.727775781893158	0.011969
0.0157133877927	0.001	0.01	0.022	0.03359	7.554	0.633884952022523	0.004877
0.0443968738899	0.026	0.001	0.023	0.10411	9.8	0.4016994072709243	0.002897
0.0742080693841	0.018	0.021	0.343	0.18055	2.485	0.4971526712403127	0.010896
0.0710365423818	0.136		0.006	0.0052	0.945	0.2998301533603278	0.006889
0.233333279173	0.048	0.006	0.039	0.6437	11.21	0.6776882606588249	0.011035
0.225843659332	0.039	0.003	0.096	0.63337	11.55	0.7387897124421261	0.004612
0.316291619321	0.002	0.003	0.069	0.94168	16.82	0.8179224772515019	0.008238
0.063119315457	0.0	0.102	0.011	0.08027	7.192	0.825577786761609	0.005231
0.0467315552159	0.002	0.06	0.008	0.07318	1.346	0.850054186191972	0.007433
0.0539094526799	0.036	0.019	0.02	0.10377	12.66	0.8993216347187629	0.008476
0.0145258172892	0.02	0.001	0.568	0.02049	5.101	0.8305807386014182	0.005816
0.16231683837	0.083		0.018	0.24071	11.27	0.6434778803074739	0.002962
0.262030505163	0.064	0.068	0.527	0.64875	7.41	0.3854855143130314	0.012197
0.191807401868	0.155	0.085	0.059	0.32933	21.1	0.9340144534468668	0.004087
0.00910273759555	0.016	0.006	0.008	0.00297	0.144	0.5051200783129756	0.005569
0.0643930312577	0.004	0.005	0.198	0.18188	3.342	0.682328477098924	0.006912
0.240895649498	0.213	0.035	0.864	0.47112	16.28	0.9490274955202608	0.011416
0.032065515705	0.048	0.005	0.106	0.04094	9.297	0.7802905701117216	0.004254
0.284544480486	0.005	0.017	0.162	0.82875	11.04	0.5372620111134162	0.009135
0.0309046440802	0.054	0.015	0.015	0.02097	0.03	0.5088206429134134	0.006733
0.103693578295	0.001	0.035	0.015	0.2713	9.682	0.737874067788781	0.007186
0.290039781705	0.067	0.006	0.014	0.79484	7.894	0.690978304224688	0.006504
0.0196764820094	0.013	0.023	0.004	0.01985	0.165	0.3015687427497982	0.010009
0.0173910388782	0.004	0.016	0.014	0.02933	1.281	0.440105870497426	0.006824
0.720634167285	0.522		0.67	0.91879	20.2	0.7784766437626435	0.008065
0.378616038146	0.083	0.159	0.705	0.88404	22.1	0.6581564459228952	0.037585
0.043791837026	0.033	0.043	0.009	0.05123	0.313	0.3990906303266479	0.005484
0.12431399876	0.305	0.061	0.005	0.00218	0.221	0.5096675565397277	0.007487
0.145719827928	0.029	0.232	0.029	0.16269	10.82	0.6655695621282027	
0.141313885878	0.003	0.029	0.04	0.38846	16.16	0.743849563390718	0.010629
0.125169953017	0.025	0.0	0.392	0.34848	12.08	0.8032482908009234	0.00522
0.281881470936	0.021	0.007	0.056	0.81527	13.19	0.5644515292920088	0.009065
0.00620295994842	0.003		0.01	0.0084	5.199	0.6371978103279414	0.00483
0.0633497205803	0.006	0.002	0.471	0.1799	16.21	0.8383119251379579	0.005423
0.298752006119	0.024	0.059	0.029	0.80832	12.59	0.8505797734498126	0.005317
0.0184258799149	0.0	0.03	0.04	0.02174	0.454	0.3110638952986513	0.0049
0.00236777444579	0.005	0.0	0.039	5e-05	0.062	0.7600783948662028	0.002882
0.0228782877007	0.002		0.008	0.04275	0.614	0.5368678506296525	0.008948
0.063066756377	0.015	0.002	0.081	0.17006	3.714	0.3676250830188845	0.010382
0.243406011143	0.005	0.012	0.177	0.71058	9.127	0.66362664689583	0.005557
0.502306498369	0.462	0.174	0.864	0.86075	21.4	0.9131587174761892	0.007998
0.305760605359	0.093	0.008	0.321	0.81393	17.59	0.6779656440402843	0.007429
0.0772670944462	0.105	0.046	0.022	0.07658	10.54	0.6999567297793285	0.015066
0.153080984401	0.145	0.011	0.02	0.30079	10.51	0.5878249909145923	0.005407
0.100166745585	0.135		0.043	0.06446	5.946	0.638386638414951	0.004875
0.0354960836618	0.071	0.028	0.295	0.00412	0.22	0.3682672966310265	0.004737
0.0299356832929	0.021	0.059	0.011	0.00486	3.649	0.2541448366527823	0.005344
0.0138116281972	0.003	0.015	0.096	0.02064	7.715	0.6289047859907194	0.004495
0.0199581764738	0.012	0.002	0.02	0.04373	14.58	0.5566644030536853	0.004851
0.345630340844	0.052	0.038	0.283	0.94302	11.83	0.7074241220945936	0.007902
0.022352572503	0.041	0.014	0.05	0.00935	0.278	0.4059061627848106	0.006833
0.0243353773005	0.019	0.004	0.043	0.04777	7.973	0.7147489561812262	0.00974
0.0224246961702	0.0	0.05	0.02	0.01275	10.11	0.51127177113591	0.008549
0.0626226908095	0.057	0.003	0.081	0.12572	10.54	0.7546323828580895	0.003815
0.00932412324883	0.001	0.007	0.068	0.01757	12.84	0.6165129603390923	0.01018
0.231417868818	0.065	0.035	0.283	0.59054	9.898	0.5757113865644772	0.054694
0.254402323544	0.222	0.036	0.151	0.5016	17.87	0.9443143408727648	0.00974
0.273749777752	0.141	0.002	0.034	0.67624	19.35	0.6936992341717046	0.003847
0.0860405640914	0.176	0.0	0.025	0.08024	11.33	0.6233188556134137	0.010656
0.279471364813	0.014	0.003	0.081	0.81923	10.95	0.7961446114151286	0.008612
0.308444636343	0.136	0.001	0.149	0.78637	11.01	0.7432755284108767	0.004029
0.290800115649	0.013	0.084	0.142	0.76922	10.39	0.5357402193057672	0.010358
0.0478218294741	0.055		0.091	0.03969	0.056	0.2822176297728914	0.005329
0.135759891858	0.01	0.007	0.054	0.38789	15.37	0.7138890274107293	0.005143
0.0845587148524	0.101		0.038	0.06721	4.816	0.4611926879843071	0.012181
0.120997279432	0.046	0.145	0.031	0.16283	17.29	0.7275523596723652	0.010045
0.279849273122	0.081	0.003	0.013	0.75343	10.42	0.8975150128847376	0.0133
0.114697697121	0.08	0.004	0.208	0.25792	8.157	0.3727371768354866	0.00293
0.128096545639	0.226	0.002	0.25	0.15436	17.31	0.8073779169080386	0.006501
0.0417582269911	0.096	0.026	0.01	3e-05	0.157	0.3644563219371641	0.002762
0.0274154522772	0.022	0.014	0.049	0.04352	6.61	0.7122402511711429	0.016631
0.045594208257	0.001	0.005	0.01	0.12848	8.357	0.6745299016002801	0.005175
0.102448092324	0.092	0.0	0.005	0.21338	16.68	0.9651164780935284	0.007393
0.0374512046153	0.1	0.007	0.039	0.00305	2.191	0.9010867133157084	0.006305
0.335883344463	0.218		0.066	0.45298	19.81	0.9716125208092126	0.009603
0.0276282402011	0.002		0.031	0.05225	14.28	0.4932172968834812	0.004137
0.127882424768	0.233	0.025	0.04	0.12259	7.901	0.411509939753158	0.016392
0.161401316351	0.075	0.008	0.003	0.39883	15.9	0.841902098602253	0.008614
0.0590007814469	0.054	0.031	0.025	0.08847	7.948	0.787854771323164	0.005646
0.320465208034	0.022	0.002	0.358	0.93527	18.02	0.7094604732629952	0.00995
0.078699277965	0.064	0.037	0.038	0.13128	15.85	0.7440937380946265	0.007674
0.310428218397	0.034	0.016	0.64	0.87848	11.07	0.806872729246695	0.011953
0.0284633966847	0.032		0.026	0.02395	14.95	0.9092956125983976	0.011361
0.395087090375	0.111	0.157	0.459	0.90758	11.8	0.796734491481894	0.006185
0.0764324224889	0.124		0.038	0.02798	10.87	0.5919048917168258	0.003411
0.352370843376	0.163	0.006	0.477	0.88593	11.15	0.658690303280044	0.023597
0.132790239041	0.003	0.001	0.038	0.39227	10.27	0.615395029318192	0.007329
0.022388017878	0.043		0.002	0.00081	0.643	0.4615283190617298	0.004842
0.0694160091365	0.127		0.017	0.01095	2.682	0.7795371506614006	0.004893
0.334688256614	0.021	0.019	0.778	0.9611	11.3	0.6577508913371448	0.027086
0.0416849107649	0.03	0.004	0.366	0.08883	13.87	0.6864243432616146	0.014623
0.113520850501	0.012	0.105	0.011	0.21634	19.14	0.9007655462458088	0.006587
0.103237526715	0.256	0.029	0.059	0.02148	0.025	0.4322522862706836	0.008938
0.33000797317	0.719	0.154	0.039	0.10809	1.544	0.5321725733562329	0.010795
0.527699063668	0.152		0.727	0.90255	10.97	0.7082794772415824	0.016842
0.0777333537119	0.066	0.001	0.106	0.16416	13.09	0.5970045668384557	0.008642
0.0588974330035	0.003		0.003	0.11379	2.122	0.3695262067729683	0.006046
0.00296252632875	0.0	0.001	0.027	0.00578	0.006	0.4378788611231005	0.005532
0.315260958065	0.002	0.006	0.596	0.93544	22.6	0.9705132306774176	0.011036
0.210266554131	0.007	0.023	0.128	0.59762	10.94	0.6896267681656387	0.008352
0.0312943573861	0.03		0.008	0.03161	0.087	0.3131476829804768	0.004964
0.0808443724579	0.01	0.049	0.482	0.17907	12.86	0.6189519665861329	0.012447
0.165597578676	0.022	0.043	0.036	0.42764	11.09	0.5919030993282627	0.005904
0.0923374078646	0.126	0.013	0.003	0.13544	7.722	0.6681305417900417	0.00786
0.036225205206	0.004	0.071	0.024	0.02812	0.191	0.6326040399591226	0.004425
0.0151369365427	0.015		0.003	0.01428	0.131	0.3072878410324758	0.010347
0.417042418139	0.119	0.18	0.758	0.94132	9.69	0.6821638074219682	0.017636
0.33809266303	0.007		0.164	0.66819	15.58	0.6445384193814077	0.006723
0.121814221418	0.079		0.021	0.1637	15.38	0.9302541143510538	0.00704
0.118909087114	0.193	0.129	0.024	0.0265	0.404	0.4454437973613068	0.012094
0.143401451456	0.288	0.037	0.191	0.10161	0.334	0.4886914409818959	0.00685
0.478019560464	0.152		0.065	0.80319	21.8	0.9466506411199757	0.00547
0.223308536146	0.048		0.119	0.39766	15.98	0.9031020473576858	0.008087
0.0469265514787	0.097	0.002	0.038	0.03972	0.257	0.2469933853385677	0.004807
0.00745579024535	0.0	0.016	0.116	0.00352	0.261	0.3739051319708048	0.005407
0.151578052231	0.001	0.132	0.084	0.31317	11.03	0.8333231725801312	0.011171
0.0333252161984	0.008		0.007	0.05765	6.2	0.8153197885184927	0.005859
0.0397362936725	0.102	0.011	0.063	0.00371	0.421	0.3976223379363026	0.006089
0.229202323362	0.02		0.003	0.43742	11.04	0.6450692857761923	0.005691
0.129676240877	0.086	0.001	0.051	0.30001	6.299	0.4224829999623008	0.010437
0.0497723837109	0.071	0.029	0.997	0.0459	10.98	0.9001284034002287	0.008537
0.0570375573798	0.008	0.009	0.081	0.15162	1.212	0.471807071007178	0.018991
0.21629039305	0.0	0.001	0.037	0.64577	8.053	0.7164891320924476	0.005151
0.292869419433	0.061	0.061	0.049	0.75161	15.8	0.8424244403245698	
0.0643071428291	0.003	0.003	0.081	0.18472	15.53	0.6408498056268503	0.004294
0.147322755485	0.003	0.004	0.366	0.43272	17.24	0.8037440932576945	0.044856
0.0154773624556	0.026	0.015	0.257	0.00266	0.399	0.5796199204450496	0.005031
0.03332484773	0.002	0.031	0.146	0.06339	6.58	0.5520810220208467	0.02138
0.507203279616	0.154		0.213	0.85956	22.5	0.8452859523028333	0.213379
0.0815762721493	0.106		0.01	0.05625	8.598	0.9294838804905604	0.010474
0.0568869564696	0.001	0.022	0.072	0.14452	15.44	0.6437808697941279	0.013474
0.0452378992694	0.063		0.199	0.02653	11.64	0.8649679846508556	0.007722
0.0753367552901	0.008	0.116	0.017	0.09424	10.18	0.6272233303404319	0.003929
0.107114191361	0.072	0.002	0.073	0.24526	4.282	0.6837368469267382	
0.0282125910834	0.017	0.049	0.006	0.01418	0.975	0.5519656609864702	0.00581
0.0370766578187	0.009	0.072	0.026	0.02463	1.278	0.466217693655304	0.005902
0.0218190695415	0.049	0.003	0.015	0.0113	0.112	0.5159960599518786	0.007678
0.243251385081	0.017	0.015	0.199	0.69498	18.66	0.932968470262023	0.008986
0.14226852237	0.08		0.024	0.20361	6.968	0.6310189031872822	0.006091
0.0215537954511	0.001		0.003	0.0411	3.779	0.8395504321967465	0.012808
0.0525830310885	0.027	0.061	0.022	0.06471	14.79	0.8576457112175017	0.01636
0.371713041112	0.046		0.078	0.69647	15.84	0.7971276167164201	0.009714
0.324398326304	0.019	0.171	0.628	0.77273	18.74	0.8065245536112593	
0.00771749709406	0.005	0.001	0.538	0.01505	6.403	0.6629396244302805	
0.549172310474	0.145		0.079	0.95249	12.56	0.7338464272036763	0.032583
0.0521477810486	0.02	0.065	0.223	0.0662	0.626	0.735690552603253	0.008936
0.00898874606147	0.018	0.006	0.045	0.00063	0.457	0.5259672268060734	0.003139
0.354060854688	0.048	0.071	0.259	0.93768	10.67	0.6892602476759527	0.01548
0.270991933947	0.024	0.001	0.185	0.7859	11.43	0.616125003636203	0.01303
0.0327567052078	0.028	0.044	0.018	0.02207	1.515	0.7240503341803471	0.006098
0.348300866971	0.032	0.199	0.009	0.80207	10.38	0.7690633628900359	0.00699
0.0287267008061	0.039	0.028	0.005	0.01578	2.035	0.3316622639460775	0.005115
0.386635885187	0.284	0.042	0.015	0.83007	10.26	0.7306929386924874	0.007479
0.358853069449	0.721	0.127	0.262	0.22096	6.356	0.5136239714935843	0.029959
0.0926902269438	0.118		0.053	0.06649	0.328	0.485927883209841	0.007414
0.0390979606688	0.063		0.036	0.01425	10.56	0.8043680924851475	0.003225
0.0851112571325	0.091	0.003	0.129	0.15922	7.566	0.6721261047867819	0.005927
0.0705390337408	0.029	0.09	0.027	0.08615	9.803	0.8494969584238599	0.002938
0.324411755883	0.09		0.023	0.55791	14.9	0.6315412751318294	0.003901
0.323637707855	0.015	0.001	0.271	0.95283	11.01	0.5728354947121554	0.007969
0.0496937234349	0.052	0.051	0.026	0.04156	0.733	0.4216160373284857	
0.333099566775	0.009	0.016	0.996	0.97147	8.584	0.7364317837044339	0.032463
0.211654212306	0.12	0.001	0.002	0.51198	9.619	0.8033120460186604	0.007536
0.288186694831	0.007	0.004	0.551	0.85132	4.233	0.6091013172202132	0.01105
0.0492028249696	0.061	0.012	0.013	0.07202	7.606	0.6807075261575141	0.004466
0.306317101664	0.029		0.07	0.58266	8.97	0.6473784581956115	0.009872
0.0401173803836	0.0	0.067	0.161	0.04799	7.621	0.8008209918559023	0.032908
0.0989998341774	0.149		0.126	0.04814	9.897	0.9041066881616316	0.045517
0.307955198798	0.17	0.008	0.366	0.74359	18.43	0.8142459767733123	0.016174
0.0833508148435	0.026		0.007	0.13972	12.2	0.6736237981184051	0.006566
0.00521071301094	0.0	0.009	0.074	0.00413	0.099	0.7491165357308364	0.007199
0.227251296744	0.017	0.031	0.02	0.63019	21.6	0.9336725617613284	0.004616
0.168573314267	0.09		0.014	0.24623	4.774	0.4538160479980089	0.006409
0.00158887706158	0.001	0.001	0.048	0.00066	1.538	0.5885466998857504	0.003344
0.361927219106	0.293	0.009	0.6	0.78158	10.43	0.7487165891278539	0.006376
0.169502798128	0.147	0.029	0.058	0.32917	9.259	0.6015254672689242	0.005826
0.0296360223211	0.057		0.016	0.00132	0.092	0.4620865628199833	0.005029
0.340947664979	0.113	0.005	0.581	0.90266	16.28	0.5832814548468342	0.00475
0.278829759508	0.029	0.003	0.014	0.80232	12.22	0.6703486538057652	0.003969
0.0414770903123	0.107	0.0	0.094	0.01548	10.15	0.9210644719779256	0.00686
0.0221873055995	0.004		0.008	0.03937	7.427	0.7374782016474025	0.006204
0.101238975349	0.001	0.011	0.037	0.28912	15.05	0.7822064440940477	0.005653
0.0732274931861	0.214	0.003	0.52	0.00069	2.167	0.8250352097316621	
0.0338892215473	0.01		0.023	0.05678	4.053	0.6307233497562648	0.006354
0.175829890053	0.026		0.702	0.32468	7.285	0.6881808431350319	0.005557
0.0127949269958	0.009		0.002	0.01559	0.153	0.6063876727610494	0.003783
0.261205715107	0.004	0.014	0.69	0.76288	10.21	0.8350990284327497	0.013363
0.25889325965	0.05	0.002	0.039	0.72258	11.72	0.6944749723142067	0.007018
0.28637059985	0.006	0.003	0.138	0.84792	11.14	0.6831031792242591	0.006524
0.0207785020151	0.042	0.001	0.004	0.01727	0.137	0.7838734789179193	0.003898
0.247172322699	0.008	0.009	0.244	0.72203	11.29	0.7189646688652644	0.006084
0.0530375770467	0.031	0.005	0.023	0.12084	0.6	0.2812912030653049	0.008148
0.0898627277465	0.022		0.071	0.15674	22.0	0.7257849682206055	0.003728
0.0400437204419	0.021		0.021	0.0581	0.031	0.822512588990075	0.005544
0.0950864116194	0.114	0.035	0.109	0.13259	17.51	0.9013594624901888	0.006495
0.380417941109	0.189	0.173	0.206	0.76886	12.23	0.6110449292093179	0.006081
0.252523587906	0.0	0.0	0.416	0.75552	19.85	0.7407471854390901	0.00513
0.0661910413862	0.127		0.006	0.0045	2.718	0.6427436142150776	0.008563
0.0351886591024	0.001		0.025	0.06837	14.65	0.7661215443789843	0.004519
0.122856243965	0.085		0.185	0.15979	19.09	0.7019693613883277	0.005081
0.0905877204963	0.113		0.077	0.06728	16.67	0.7548145602410381	0.004094
0.385050174036	0.048	0.162	0.294	0.93516	13.38	0.7804266220827363	0.014074
0.279027079314	0.012	0.04	0.088	0.78107	7.401	0.6874377489058598	0.005192
0.252313610185	0.448	0.04	0.014	0.26536	12.25	0.8552445621768743	0.007302
0.353362091031	0.24	0.021	0.312	0.79624	18.05	0.8138597086853216	
0.0857097979762	0.168	0.045	0.024	0.04002	3.306	0.6765878147048818	0.005006
0.343345365788	0.198	0.024	0.117	0.805	12.21	0.6281047517040973	0.004262
0.0586505123959	0.108		0.035	0.0084	7.637	0.691936109008726	0.006247
0.364810991682	0.175	0.002	0.107	0.91546	13.88	0.8649840735137043	0.030601
0.0176361891159	0.039	0.001	0.087	0.01084	3.767	0.6092318470013764	0.004257
0.146893091509	0.01		0.002	0.28279	8.73	0.6304872122042353	0.015597
0.0190534398751	0.023	0.007	0.004	0.02478	3.496	0.9007358456123206	0.005323
0.0292561420637	0.032	0.011	0.103	0.0422	11.22	0.8438262743362329	0.005756
0.099486532607	0.004		0.039	0.19397	10.72	0.7760973002289789	0.004453
0.0191510335011	0.006	0.013	0.027	0.03576	0.143	0.4754521927835874	0.017958
0.00401139656758	0.0	0.006	0.006	0.00368	0.013	0.436884189429382	0.030022
0.246269328066	0.007	0.009	0.06	0.72032	11.49	0.6795048009505109	0.012203
0.08159642456	0.066	0.002	0.028	0.1747	6.97	0.7143475205020245	0.013607
0.701340019567	0.551		0.062	0.85123	10.75	0.4984463759011669	0.004077
0.0291495782043	0.0	0.013	0.002	0.07175	0.88	0.8291821866334638	0.004296
0.00244187219463	0.002	0.001	0.006	0.00222	0.053	0.5246438836487968	0.004713
0.0271345088747	0.05		0.293	0.00331	0.92	0.2629756294223707	0.017765
0.283506896221	0.026	0.02	0.041	0.80151	11.33	0.7724561300074116	0.005265
0.272954234124	0.213	0.025	0.058	0.57779	13.67	0.4806108818275007	0.028505
0.0099167465751	0.018	0.0	0.064	0.00971	11.82	0.9455366112343718	0.008403
0.0322124210543	0.081	0.0	0.011	0.01366	0.664	0.77671792481898	0.038227
0.243989153515	0.016		0.01	0.47099	16.23	0.9963256330253664	0.030848
0.0097124303482	0.004		0.02	0.01442	0.94	0.4027368453842795	0.005689
0.0511981081082	0.096	0.041	0.026	0.01261	1.715	0.5192417492411486	
0.0491686495255	0.1	0.003	0.06	0.0424	0.354	0.4649910128667293	0.015659
0.34897123145	0.17	0.009	0.063	0.86559	19.72	0.7692527004912522	0.013573
0.234340533993	0.309	0.021	0.01	0.37024	11.97	0.9280483484819204	0.012054
0.0627879984935	0.022		0.058	0.10259	15.37	0.7134421357661248	0.004499
0.056598501967	0.08	0.003	0.027	0.08467	6.697	0.6147968347685445	0.006303
0.272130269791	0.034	0.083	0.505	0.69328	20.5	0.7834215839136482	0.007215
0.311218955274	0.24	0.022	0.077	0.66876	11.95	0.7574170951764334	0.00522
0.0642750063088	0.066	0.024	0.267	0.09965	5.736	0.7077856355530178	0.005377
0.294049167753	0.0	0.003	0.571	0.87695	20.5	0.9311892234961046	0.00854
0.0287385810804	0.001	0.016	0.017	0.06637	5.006	0.8817627609750436	0.005805
0.0573160156726	0.0	0.117	0.001	0.04712	12.02	0.8513297303981215	0.010123
0.282803219806	0.062	0.043	0.023	0.7393	11.33	0.7982275867983479	0.005924
0.163704667279	0.215	0.025	0.077	0.24804	11.09	0.7302874370065948	0.00448
0.0517934828109	0.067	0.015	0.052	0.07065	8.206	0.6427152462959698	0.006734
0.0486598389977	0.058	0.0	0.068	0.08598	13.02	0.4116693864682583	0.002716
0.219346601779	0.159	0.007	0.005	0.4898	11.31	0.95135128819327	0.006133
0.197868688495	0.0	0.069	0.26	0.51915	9.864	0.5867257298796785	0.010111
0.339014366853	0.099	0.1	0.184	0.81116	11.16	0.5876102169742115	0.00379
0.0344716047476	0.053	0.015	0.045	0.03267	0.772	0.3311580603111573	
0.00237520619462	0.002	0.001	0.002	0.00202	0.024	0.2120007707220879	0.009382
0.138478450381	0.06		0.044	0.21601	14.11	0.4880077424896356	0.006485
0.0210007464093	0.021	0.007	0.233	0.03262	7.152	0.7736801346896107	0.007231
0.358194138579	0.164	0.064	0.085	0.84154	11.54	0.7335186508726178	0.007703
0.0519771175914	0.024		0.057	0.07897	5.252	0.6370228918326901	0.006828
0.096877753015	0.068	0.052	0.023	0.16608	10.28	0.8014292790939654	0.011314
0.00283852267197	0.0	0.004	0.014	0.00226	0.369	0.384156538426236	0.004318
0.0169140066841	0.031		0.029	0.00185	13.71	0.6665349837301313	0.004567
0.265799922324	0.012	0.013	0.454	0.76972	8.815	0.7569955517192044	0.004032
0.0184567344353	0.038	0.0	0.151	0.01535	5.123	0.6784644794004666	0.004084
0.358820957682	0.028	0.07	0.269	0.97299	12.7	0.5635284097165508	0.010871
0.0437043981209	0.06		0.091	0.02646	4.054	0.4123855040959329	0.008915
0.0137035014461	0.002	0.023	0.015	0.01292	0.029	0.3684990180425604	
0.565022042087	0.398		0.009	0.73144	17.1	0.8933945784612571	0.006325
0.0445322896685	0.114	0.011	0.05	0.00611	2.645	0.5649159743242762	0.006327
0.0794388838971	0.173	0.042	0.004	0.01936	0.537	0.5550237569464829	0.006305
0.185226369123	0.001	0.004	0.137	0.54843	12.35	0.6137339849610824	0.006071
0.290528907898	0.056		0.009	0.52411	13.87	0.6248361378758207	0.004439
0.29750761504	0.103	0.007	0.073	0.78023	15.66	0.852145141530363	0.006231
0.314507420481	0.02	0.04	0.004	0.87952	10.65	0.6408008356115098	0.005533
0.0202956049227	0.009	0.003	0.084	0.04669	1.462	0.4190449548214842	0.004735
0.135187944001	0.02	0.001	0.135	0.38248	11.93	0.5086624203657486	0.003305
0.305336507075	0.01		0.357	0.59968	14.17	0.629983115016955	0.021084
0.0370379812301	0.099	0.008	0.01	0.00176	13.19	0.897296290944285	0.004231
0.00847063567155	0.015	0.002	0.003	0.00627	0.302	0.3046250407395807	0.011722
0.205340474068	0.004		0.053	0.40568	0.092	0.4909302628098073	0.003232
0.228186436007	0.021	0.017	0.009	0.64369	10.39	0.7155334584419037	0.006247
0.0447359181186	0.13	0.001	0.015	0.00123	10.44	0.5502099477213331	0.005823
0.316705123329	0.01	0.05	0.046	0.88561	9.317	0.727940947677128	0.016184
0.102219982339	0.018	0.175	0.005	0.10299	7.596	0.8639596560957189	0.004825
0.0817902809985	0.017		0.087	0.14559	4.739	0.4276894449342054	0.011508
0.338814149382	0.007	0.028	0.811	0.97802	13.13	0.7046051062254725	0.011947
0.0177135041836	0.032		0.056	0.00245	11.53	0.557548292085824	0.01347
0.309818008831	0.001	0.006	0.116	0.92011	11.12	0.741536233163959	0.00662
0.316840071224	0.014	0.022	0.806	0.9114	19.14	0.8634760421772005	0.015253
0.183081359959	0.002	0.025	0.436	0.51896	11.51	0.6564528411136076	0.017072
0.0144124239757	0.01	0.016	0.019	0.0144	0.392	0.5244484066749147	0.017797
0.0500870266023	0.095		0.226	0.00426	14.81	0.6342853238680985	0.003803
0.315623917009	0.002	0.097	0.469	0.84104	8.06	0.7517999808451735	0.017573
0.331050039092	0.218	0.004	0.168	0.76912	10.84	0.7803261975471537	0.010048
0.00572950314452	0.01		0.041	0.00046	0.446	0.3925172554342574	0.003517
0.319442072156	0.012	0.001	0.374	0.94324	20.2	0.9212549336511596	0.009437
0.0284480875004	0.072	0.003	0.008	0.00821	0.148	0.5463936514774671	0.00547
0.474185985744	0.264	0.216	0.036	0.93012	11.7	0.7705910675163504	0.007946
0.162139685062	0.084	0.002	0.06	0.39835	3.135	0.5045215336840495	0.0057
0.0911013274549	0.098	0.007	0.013	0.166	17.47	0.7823561132586088	0.007769
0.326161744475	0.002	0.002	0.556	0.97234	10.95	0.6389149065698702	0.03609
0.018361773956	0.028	0.022	0.006	0.00197	2.714	0.405792132875027	0.005178
0.318864943219	0.023		0.895	0.61375	17.65	0.9633571031574928	0.011211
0.306070166777	0.186	0.007	0.333	0.723	8.099	0.5551240812299258	0.007367
0.0848516259138	0.112	0.03	0.004	0.10913	8.887	0.5328688044352639	0.007636
0.300979802297	0.007	0.064	0.847	0.82674	7.524	0.4205845478270718	0.014297
0.296666044329	0.001		0.004	0.59133	5.468	0.5311551012882866	0.004482
